Epoch 0: Accuracy = 8808/10000 = 0.8808
Epoch 1: Accuracy = 8858/10000 = 0.8858
Epoch 2: Accuracy = 8903/10000 = 0.8903
Epoch 3: Accuracy = 8873/10000 = 0.8873
