Epoch 0: Accuracy = 9504/10000 = 0.9504
Epoch 1: Accuracy = 9658/10000 = 0.9658
Epoch 2: Accuracy = 9682/10000 = 0.9682
Epoch 3: Accuracy = 9713/10000 = 0.9713
Epoch 4: Accuracy = 9730/10000 = 0.973
Epoch 5: Accuracy = 9728/10000 = 0.9728
